order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
485,ORD-20251221-00485,127,2025-12-21,pending,407.99,20,210,85.68,622.07,paypal,standard,,
486,ORD-20250322-00486,289,2025-03-22,processing,3714.95,10,0,780.14,4123.6,debit_card,pickup,,Nota del cliente: Entregar por la tarde
487,ORD-20231211-00487,246,2023-12-11,cancelled,2604.56,3,420,546.96,3493.38,credit_card,pickup,4,
488,ORD-20240226-00488,207,2024-02-26,pending,1829.61,9,430,384.22,2479.17,paypal,standard,,
489,ORD-20231104-00489,218,2023-11-04,delivered,1496.68,9,260,314.3,1936.28,bank_transfer,standard,,
490,ORD-20231103-00490,73,2023-11-03,shipped,3572.19,12,200,750.16,4093.69,cash_on_delivery,pickup,,
491,ORD-20240430-00491,164,2024-04-30,pending,5217.64,20,280,1095.7,5549.81,credit_card,same_day,,
492,ORD-20240316-00492,309,2024-03-16,cancelled,1825.34,18,250,383.32,2130.1,credit_card,standard,,
493,ORD-20230721-00493,273,2023-07-21,delivered,3858.43,10,240,810.27,4522.86,bank_transfer,express,,
494,ORD-20240826-00494,130,2024-08-26,shipped,3784.52,2,100,794.75,4603.58,cash_on_delivery,express,,
495,ORD-20230313-00495,13,2023-03-13,delivered,2194.23,18,140,460.79,2400.06,cash_on_delivery,standard,,
496,ORD-20240820-00496,162,2024-08-20,processing,2993.07,11,430,628.54,3722.37,cash_on_delivery,express,2,
497,ORD-20240701-00497,21,2024-07-01,cancelled,1633.21,5,20,342.97,1914.52,credit_card,same_day,,Nota del cliente: Entregar por la tarde
498,ORD-20240724-00498,147,2024-07-24,cancelled,3468.37,15,470,728.36,4146.47,bank_transfer,pickup,2,
499,ORD-20260113-00499,124,2026-01-13,cancelled,2975.37,10,240,624.83,3542.66,paypal,same_day,5,
500,ORD-20240824-00500,160,2024-08-24,shipped,966.37,1,120,202.94,1279.65,bank_transfer,standard,9,
501,ORD-20241230-00501,201,2024-12-30,delivered,2910.97,20,150,611.3,3090.08,cash_on_delivery,pickup,8,
502,ORD-20231010-00502,179,2023-10-10,processing,5234.34,13,200,1099.21,5853.09,paypal,same_day,,
503,ORD-20250407-00503,18,2025-04-07,pending,1326.15,5,60,278.49,1598.33,paypal,same_day,,
504,ORD-20240311-00504,117,2024-03-11,pending,1454.26,11,30,305.39,1629.68,cash_on_delivery,same_day,,
505,ORD-20230320-00505,167,2023-03-20,processing,1765.93,10,260,370.85,2220.19,bank_transfer,express,5,
506,ORD-20230201-00506,181,2023-02-01,shipped,2230.49,7,420,468.4,2962.76,credit_card,pickup,,
507,ORD-20231215-00507,144,2023-12-15,shipped,2395.54,12,470,503.06,3081.14,debit_card,standard,10,
508,ORD-20250609-00508,322,2025-06-09,shipped,740.76,17,310,155.56,1080.39,cash_on_delivery,pickup,,Nota del cliente: Entregar por la tarde
509,ORD-20240922-00509,234,2024-09-22,shipped,3606.03,15,450,757.27,4272.4,cash_on_delivery,pickup,,
510,ORD-20240505-00510,60,2024-05-05,cancelled,3068.66,20,180,644.42,3279.35,paypal,same_day,,
511,ORD-20251217-00511,274,2025-12-17,processing,2406.12,3,220,505.29,3059.23,debit_card,standard,,
512,ORD-20230707-00512,134,2023-07-07,delivered,1199.59,20,290,251.91,1501.58,cash_on_delivery,same_day,1,
513,ORD-20250923-00513,208,2025-09-23,shipped,2102.19,8,220,441.46,2595.47,paypal,same_day,,
514,ORD-20250929-00514,259,2025-09-29,delivered,2213.8,11,460,464.9,2895.18,paypal,standard,,Nota del cliente: Llamar antes
515,ORD-20251023-00515,244,2025-10-23,shipped,979.72,18,40,205.74,1049.11,debit_card,same_day,,
516,ORD-20240714-00516,319,2024-07-14,delivered,2446.28,1,80,513.72,3015.54,paypal,express,,
517,ORD-20260125-00517,92,2026-01-25,delivered,424.15,9,330,89.07,805.05,bank_transfer,same_day,,
518,ORD-20240905-00518,108,2024-09-05,processing,611.03,2,470,128.32,1197.13,credit_card,standard,,
519,ORD-20240727-00519,210,2024-07-27,shipped,4428.77,14,240,930.04,4978.78,paypal,pickup,,Nota del cliente: Llamar antes
520,ORD-20250302-00520,111,2025-03-02,shipped,2074.67,15,120,435.68,2319.15,debit_card,pickup,6,
521,ORD-20241228-00521,17,2024-12-28,pending,1580.96,8,430,332,2216.48,bank_transfer,standard,,
522,ORD-20250126-00522,179,2025-01-26,cancelled,749.72,8,230,157.44,1077.18,credit_card,standard,,
523,ORD-20260211-00523,13,2026-02-11,processing,4161.01,11,100,873.81,4677.11,credit_card,express,,
524,ORD-20260108-00524,116,2026-01-08,delivered,858,2,160,180.18,1181.02,paypal,pickup,3,
525,ORD-20230923-00525,77,2023-09-23,pending,896.36,5,230,188.24,1269.78,bank_transfer,pickup,7,
526,ORD-20241202-00526,218,2024-12-02,processing,2156.84,1,170,452.94,2758.21,debit_card,pickup,8,
527,ORD-20250127-00527,291,2025-01-27,pending,4452.25,18,180,934.97,4765.82,bank_transfer,express,,
528,ORD-20241016-00528,309,2024-10-16,shipped,2611,18,90,548.31,2779.33,paypal,same_day,,
529,ORD-20260312-00529,213,2026-03-12,pending,2978.2,12,500,625.42,3746.24,cash_on_delivery,express,7,
530,ORD-20240329-00530,9,2024-03-29,processing,735.75,14,230,154.51,1017.26,cash_on_delivery,same_day,,
531,ORD-20260314-00531,74,2026-03-14,pending,1335.83,15,430,280.52,1845.98,debit_card,standard,,
532,ORD-20231018-00532,135,2023-10-18,pending,3169.72,10,500,665.64,4018.39,paypal,express,1,
533,ORD-20240922-00533,302,2024-09-22,processing,1406.04,10,320,295.27,1880.71,paypal,standard,,
534,ORD-20240428-00534,90,2024-04-28,processing,2581.1,9,80,542.03,2970.83,bank_transfer,pickup,,
535,ORD-20250515-00535,265,2025-05-15,delivered,4090.9,12,350,859.09,4809.08,debit_card,pickup,,
536,ORD-20230326-00536,333,2023-03-26,cancelled,2742.38,0,350,575.9,3668.28,debit_card,same_day,,
537,ORD-20230108-00537,26,2023-01-08,cancelled,2888.45,14,330,606.57,3420.64,paypal,standard,,
538,ORD-20230205-00538,44,2023-02-05,pending,7305.54,2,90,1534.16,8783.59,paypal,express,7,Nota del cliente: Dejar en portería
539,ORD-20250808-00539,232,2025-08-08,shipped,4698.64,12,500,986.71,5621.51,bank_transfer,same_day,,
540,ORD-20251104-00540,142,2025-11-04,cancelled,3891.95,10,310,817.31,4630.07,bank_transfer,standard,6,
541,ORD-20250425-00541,52,2025-04-25,cancelled,1261.65,18,340,264.95,1639.5,cash_on_delivery,express,,Nota del cliente: Envolver para regalo
542,ORD-20240923-00542,63,2024-09-23,cancelled,1542.48,3,10,323.92,1830.13,credit_card,pickup,,
543,ORD-20250805-00543,46,2025-08-05,pending,595.3,5,70,125.01,760.55,credit_card,express,,
544,ORD-20240329-00544,201,2024-03-29,delivered,1511.85,17,380,317.49,1952.33,debit_card,standard,,
545,ORD-20250909-00545,10,2025-09-09,cancelled,1601.92,16,140,336.4,1822.01,bank_transfer,same_day,,
546,ORD-20250507-00546,220,2025-05-07,shipped,618.55,19,10,129.9,640.93,paypal,express,,
547,ORD-20250302-00547,119,2025-03-02,delivered,1693.32,6,60,355.6,2007.32,credit_card,express,,Nota del cliente: Envolver para regalo
548,ORD-20260124-00548,44,2026-01-24,pending,3694.88,5,370,775.92,4656.06,paypal,express,4,
549,ORD-20230716-00549,76,2023-07-16,processing,3752.37,1,420,788,4922.85,credit_card,express,,
550,ORD-20251220-00550,27,2025-12-20,cancelled,1294.68,13,330,271.88,1728.25,debit_card,standard,7,
551,ORD-20230212-00551,213,2023-02-12,processing,847.35,20,150,177.94,1005.82,bank_transfer,standard,,Nota del cliente: Entregar por la tarde
552,ORD-20231111-00552,147,2023-11-11,pending,5383.73,19,500,1130.58,5991.4,bank_transfer,express,,
553,ORD-20240823-00553,265,2024-08-23,pending,4711.31,19,470,989.38,5275.54,paypal,express,1,
554,ORD-20241230-00554,92,2024-12-30,processing,3394.53,18,130,712.85,3626.36,cash_on_delivery,same_day,,
555,ORD-20230326-00555,53,2023-03-26,pending,374,13,200,78.54,603.92,bank_transfer,express,,
556,ORD-20241227-00556,6,2024-12-27,processing,4301.51,5,200,903.32,5189.75,bank_transfer,express,,
557,ORD-20260301-00557,155,2026-03-01,pending,498.8,0,130,104.75,733.55,paypal,pickup,,
558,ORD-20250607-00558,124,2025-06-07,delivered,1645.93,1,460,345.65,2435.12,debit_card,standard,,
559,ORD-20251224-00559,272,2025-12-24,cancelled,3974.66,3,160,834.68,4850.1,bank_transfer,same_day,,
560,ORD-20230827-00560,3,2023-08-27,shipped,4677.21,7,320,982.21,5652.02,credit_card,pickup,,Nota del cliente: Entregar por la tarde
561,ORD-20260123-00561,62,2026-01-23,processing,4641.94,1,180,974.81,5750.33,paypal,standard,,
562,ORD-20240224-00562,248,2024-02-24,cancelled,4738.63,3,310,995.11,5901.58,paypal,express,,Nota del cliente: Dejar en portería
563,ORD-20260125-00563,254,2026-01-25,pending,5529.52,20,320,1161.2,5904.82,cash_on_delivery,express,,
564,ORD-20250813-00564,134,2025-08-13,shipped,709.77,6,360,149.05,1176.23,credit_card,pickup,5,
565,ORD-20230407-00565,154,2023-04-07,pending,1426.89,15,210,299.65,1722.51,cash_on_delivery,express,,
566,ORD-20240905-00566,111,2024-09-05,shipped,3538.01,9,0,742.98,3962.57,debit_card,express,,
567,ORD-20240622-00567,242,2024-06-22,processing,4478.84,14,400,940.56,5192.36,cash_on_delivery,standard,,
568,ORD-20230309-00568,269,2023-03-09,cancelled,2848.04,1,120,598.09,3537.65,paypal,pickup,,
569,ORD-20230612-00569,154,2023-06-12,cancelled,2510.45,3,210,527.19,3172.33,bank_transfer,express,5,
570,ORD-20250619-00570,23,2025-06-19,cancelled,678.12,5,450,142.41,1236.62,debit_card,express,,
571,ORD-20241125-00571,225,2024-11-25,processing,2591.45,16,460,544.2,3181.02,credit_card,pickup,,
572,ORD-20240812-00572,126,2024-08-12,delivered,207.51,18,140,43.58,353.74,bank_transfer,express,,
573,ORD-20250109-00573,177,2025-01-09,delivered,4944.1,16,480,1038.26,5671.3,cash_on_delivery,pickup,,
574,ORD-20251115-00574,119,2025-11-15,pending,2160.47,17,330,453.7,2576.89,cash_on_delivery,standard,,
575,ORD-20240328-00575,214,2024-03-28,pending,2217.42,5,150,465.66,2722.21,credit_card,standard,,
576,ORD-20250119-00576,280,2025-01-19,processing,653.36,4,40,137.21,804.44,debit_card,same_day,,
577,ORD-20250503-00577,183,2025-05-03,delivered,2433.5,12,190,511.04,2842.52,bank_transfer,same_day,,
578,ORD-20230224-00578,91,2023-02-24,cancelled,2508.1,9,220,526.7,3029.07,credit_card,standard,,
579,ORD-20240822-00579,98,2024-08-22,shipped,275.9,1,10,57.94,341.08,credit_card,express,,
580,ORD-20240714-00580,199,2024-07-14,processing,2950.77,13,70,619.66,3256.83,cash_on_delivery,express,,
581,ORD-20240227-00581,286,2024-02-27,cancelled,799.58,2,460,167.91,1411.5,cash_on_delivery,express,,
582,ORD-20240913-00582,304,2024-09-13,shipped,2128.26,8,470,446.93,2874.93,cash_on_delivery,standard,9,Nota del cliente: Llamar antes
583,ORD-20230730-00583,18,2023-07-30,processing,4182.3,19,410,878.28,4675.94,bank_transfer,express,,
584,ORD-20241211-00584,51,2024-12-11,pending,4702.12,4,140,987.45,5641.49,bank_transfer,pickup,,
585,ORD-20231128-00585,203,2023-11-28,delivered,2257.15,3,320,474,2983.44,bank_transfer,same_day,,
586,ORD-20231122-00586,296,2023-11-22,pending,2580.16,13,170,541.83,2956.57,credit_card,standard,,
587,ORD-20231206-00587,300,2023-12-06,shipped,10344.8,16,60,2172.41,10922.04,bank_transfer,express,,
588,ORD-20231209-00588,293,2023-12-09,shipped,1731.66,5,140,363.65,2148.73,paypal,standard,4,Nota del cliente: Envolver para regalo
589,ORD-20250120-00589,248,2025-01-20,processing,1242.38,19,280,260.9,1547.23,bank_transfer,pickup,,
590,ORD-20251022-00590,102,2025-10-22,shipped,2434.1,14,180,511.16,2784.49,debit_card,standard,1,
591,ORD-20230815-00591,189,2023-08-15,pending,3958.9,6,360,831.37,4912.74,bank_transfer,express,,
592,ORD-20260226-00592,38,2026-02-26,shipped,1134.96,16,250,238.34,1441.71,cash_on_delivery,express,,Nota del cliente: Dejar en portería
593,ORD-20240825-00593,322,2024-08-25,cancelled,2876.35,0,90,604.03,3570.38,bank_transfer,standard,4,
594,ORD-20250328-00594,38,2025-03-28,delivered,6402.36,2,300,1344.5,7918.81,debit_card,pickup,,
595,ORD-20250621-00595,164,2025-06-21,cancelled,2325.8,7,190,488.42,2841.41,bank_transfer,same_day,10,
596,ORD-20250319-00596,56,2025-03-19,pending,2960,13,110,621.6,3306.8,cash_on_delivery,pickup,,
597,ORD-20230705-00597,134,2023-07-05,pending,668.75,12,340,140.44,1068.94,paypal,same_day,,
598,ORD-20250804-00598,218,2025-08-04,pending,3676.39,19,260,772.04,4009.92,credit_card,same_day,,
599,ORD-20240510-00599,133,2024-05-10,processing,3918.34,20,50,822.85,4007.52,debit_card,express,,
600,ORD-20250129-00600,330,2025-01-29,delivered,4195.77,7,10,881.11,4793.18,bank_transfer,same_day,,Nota del cliente: Entregar por la tarde
601,ORD-20260309-00601,179,2026-03-09,processing,679.34,13,500,142.66,1233.69,bank_transfer,express,9,
602,ORD-20250219-00602,224,2025-02-19,delivered,2114.65,6,440,444.08,2871.85,paypal,standard,,
603,ORD-20250429-00603,141,2025-04-29,shipped,2462.08,19,60,517.04,2571.32,credit_card,same_day,,
604,ORD-20260211-00604,60,2026-02-11,pending,3764.37,20,440,790.52,4242.02,debit_card,same_day,,
605,ORD-20240308-00605,54,2024-03-08,cancelled,1449.76,5,440,304.45,2121.72,cash_on_delivery,pickup,,
606,ORD-20230307-00606,116,2023-03-07,delivered,1091.03,9,200,229.12,1421.96,debit_card,same_day,,Nota del cliente: Envolver para regalo
607,ORD-20230509-00607,28,2023-05-09,shipped,1208.25,4,50,253.73,1463.65,paypal,same_day,,
608,ORD-20240613-00608,181,2024-06-13,processing,1275.76,20,360,267.91,1648.52,credit_card,pickup,,
609,ORD-20240126-00609,30,2024-01-26,delivered,1048.39,12,450,220.16,1592.74,cash_on_delivery,standard,,
610,ORD-20230930-00610,40,2023-09-30,pending,4323.95,7,440,908.03,5369.3,cash_on_delivery,same_day,2,Nota del cliente: Dejar en portería
611,ORD-20231013-00611,268,2023-10-13,pending,716.56,11,120,150.48,908.22,bank_transfer,same_day,,
612,ORD-20240912-00612,143,2024-09-12,pending,1769.98,1,70,371.7,2193.98,bank_transfer,standard,,
613,ORD-20230106-00613,90,2023-01-06,pending,4522.31,19,390,949.69,5002.76,paypal,standard,6,
614,ORD-20250429-00614,35,2025-04-29,cancelled,3289.34,11,0,690.76,3618.27,debit_card,same_day,5,
615,ORD-20250804-00615,183,2025-08-04,shipped,1990.54,3,130,418.01,2478.83,credit_card,pickup,5,
616,ORD-20251202-00616,142,2025-12-02,delivered,297.27,5,120,62.43,464.84,paypal,pickup,,
617,ORD-20250524-00617,94,2025-05-24,shipped,3714.65,9,40,780.08,4200.41,paypal,pickup,7,
618,ORD-20251029-00618,107,2025-10-29,pending,813.68,1,490,170.87,1466.41,credit_card,express,,
619,ORD-20240708-00619,165,2024-07-08,delivered,2338.87,13,280,491.16,2805.98,bank_transfer,standard,,
620,ORD-20240330-00620,91,2024-03-30,shipped,3039.76,6,220,638.35,3715.72,cash_on_delivery,pickup,,
621,ORD-20240201-00621,13,2024-02-01,shipped,87.91,5,310,18.46,411.97,debit_card,express,1,
622,ORD-20231104-00622,137,2023-11-04,processing,1095.95,9,460,230.15,1687.46,credit_card,same_day,9,Nota del cliente: Dejar en portería
623,ORD-20250222-00623,94,2025-02-22,shipped,254.38,3,40,53.42,340.17,cash_on_delivery,express,4,Nota del cliente: Envolver para regalo
624,ORD-20251027-00624,270,2025-10-27,pending,339.67,2,260,71.33,664.21,paypal,express,,
625,ORD-20230218-00625,221,2023-02-18,cancelled,2746.56,4,130,576.78,3343.48,credit_card,same_day,,
626,ORD-20240318-00626,69,2024-03-18,processing,1329.33,19,220,279.16,1575.92,cash_on_delivery,same_day,8,
627,ORD-20230509-00627,285,2023-05-09,shipped,1428.29,4,410,299.94,2081.1,debit_card,standard,7,
628,ORD-20250709-00628,245,2025-07-09,pending,2711.78,9,330,569.47,3367.19,bank_transfer,same_day,9,
629,ORD-20260304-00629,262,2026-03-04,delivered,1640,3,260,344.4,2195.2,credit_card,same_day,,
630,ORD-20260208-00630,283,2026-02-08,processing,3936.81,6,100,826.73,4627.33,paypal,pickup,,
631,ORD-20260307-00631,271,2026-03-07,processing,3960.44,20,120,831.69,4120.04,credit_card,standard,,
632,ORD-20240813-00632,265,2024-08-13,processing,3089.66,16,240,648.83,3484.14,paypal,pickup,,Nota del cliente: Llamar antes
633,ORD-20260228-00633,307,2026-02-28,pending,188.18,18,320,39.52,513.83,credit_card,express,,
634,ORD-20240212-00634,49,2024-02-12,pending,2063.97,2,480,433.43,2936.12,paypal,express,,
635,ORD-20231220-00635,6,2023-12-20,delivered,490.02,15,470,102.9,989.42,credit_card,express,,
636,ORD-20230222-00636,56,2023-02-22,pending,2471.37,4,120,518.99,3011.51,credit_card,pickup,,
637,ORD-20240404-00637,239,2024-04-04,processing,979.72,16,230,205.74,1258.7,credit_card,pickup,,
638,ORD-20251219-00638,4,2025-12-19,shipped,3719.72,19,470,781.14,4264.11,paypal,express,6,
639,ORD-20240315-00639,203,2024-03-15,pending,2335.96,12,400,490.55,2946.19,paypal,same_day,,
640,ORD-20250714-00640,228,2025-07-14,cancelled,2485.43,12,40,521.94,2749.12,cash_on_delivery,express,4,
641,ORD-20251011-00641,215,2025-10-11,shipped,1552.87,20,330,326.1,1898.4,credit_card,express,,Nota del cliente: Dejar en portería
642,ORD-20230606-00642,29,2023-06-06,pending,1992.21,17,320,418.36,2391.89,paypal,same_day,,
643,ORD-20230702-00643,331,2023-07-02,processing,719.62,4,410,151.12,1251.96,bank_transfer,pickup,,
644,ORD-20241024-00644,37,2024-10-24,cancelled,1687.23,4,290,354.32,2264.06,credit_card,same_day,4,
645,ORD-20240201-00645,298,2024-02-01,cancelled,4424.95,10,220,929.24,5131.7,cash_on_delivery,standard,,
646,ORD-20240527-00646,247,2024-05-27,shipped,602.31,12,450,126.49,1106.52,paypal,pickup,,
647,ORD-20230127-00647,231,2023-01-27,cancelled,2000.44,7,240,420.09,2520.5,debit_card,pickup,,
648,ORD-20230918-00648,74,2023-09-18,shipped,2550.48,17,240,535.6,2892.5,paypal,pickup,,
649,ORD-20230611-00649,97,2023-06-11,cancelled,1719.43,9,460,361.08,2385.76,debit_card,express,8,Nota del cliente: Entregar por la tarde
650,ORD-20240613-00650,264,2024-06-13,cancelled,2058.87,18,20,432.36,2140.63,credit_card,pickup,,
651,ORD-20230419-00651,219,2023-04-19,processing,1290.42,15,350,270.99,1717.85,credit_card,same_day,,
652,ORD-20240111-00652,172,2024-01-11,processing,3193.65,20,90,670.67,3315.59,credit_card,same_day,,
653,ORD-20241122-00653,312,2024-11-22,shipped,2152.2,18,470,451.96,2686.76,cash_on_delivery,same_day,,
654,ORD-20231016-00654,136,2023-10-16,processing,151.59,5,450,31.83,625.84,bank_transfer,same_day,,
655,ORD-20241214-00655,166,2024-12-14,pending,2625.32,0,10,551.32,3186.64,bank_transfer,same_day,,
656,ORD-20230510-00656,233,2023-05-10,delivered,3653.69,20,160,767.27,3850.22,cash_on_delivery,standard,,
657,ORD-20231210-00657,172,2023-12-10,processing,558.31,18,500,117.25,1075.06,bank_transfer,standard,,
658,ORD-20240811-00658,148,2024-08-11,delivered,4938.97,7,210,1037.18,5840.42,debit_card,express,,Nota del cliente: Entregar por la tarde
659,ORD-20250116-00659,152,2025-01-16,cancelled,2239.1,3,170,470.21,2812.14,credit_card,pickup,,
660,ORD-20230223-00660,104,2023-02-23,cancelled,1602.13,20,230,336.45,1848.15,cash_on_delivery,standard,1,Nota del cliente: Dejar en portería
661,ORD-20230226-00661,199,2023-02-26,shipped,5011.82,1,410,1052.48,6424.18,debit_card,pickup,3,
662,ORD-20231218-00662,18,2023-12-18,delivered,1226.56,15,80,257.58,1380.16,bank_transfer,express,,
663,ORD-20251001-00663,38,2025-10-01,cancelled,1223.97,0,10,257.03,1491,cash_on_delivery,same_day,,Nota del cliente: Dejar en portería
664,ORD-20230426-00664,228,2023-04-26,shipped,2628.26,3,490,551.93,3591.34,debit_card,express,,
665,ORD-20260122-00665,205,2026-01-22,shipped,465.17,8,50,97.69,575.65,cash_on_delivery,standard,,Nota del cliente: Entregar por la tarde
666,ORD-20241020-00666,87,2024-10-20,shipped,3555.45,2,170,746.64,4400.98,cash_on_delivery,standard,,
667,ORD-20230910-00667,208,2023-09-10,delivered,3960,6,130,831.6,4684,paypal,standard,8,
668,ORD-20240103-00668,239,2024-01-03,delivered,1146.02,6,300,240.66,1617.92,paypal,pickup,,
669,ORD-20250203-00669,11,2025-02-03,pending,1466.28,7,70,307.92,1741.56,paypal,express,,
670,ORD-20250817-00670,14,2025-08-17,pending,2018.68,16,300,423.92,2419.61,credit_card,standard,,
671,ORD-20241217-00671,218,2024-12-17,cancelled,3827.19,15,50,803.71,4106.82,credit_card,pickup,,
672,ORD-20230926-00672,207,2023-09-26,shipped,4272.37,3,370,897.2,5411.4,credit_card,same_day,,
673,ORD-20250610-00673,35,2025-06-10,pending,1675.53,0,430,351.86,2457.39,cash_on_delivery,pickup,,Nota del cliente: Dejar en portería
674,ORD-20260314-00674,17,2026-03-14,cancelled,145.66,4,270,30.59,440.42,debit_card,express,8,
675,ORD-20230127-00675,212,2023-01-27,pending,3764.98,19,260,790.65,4100.28,cash_on_delivery,standard,,Nota del cliente: Dejar en portería
676,ORD-20230105-00676,99,2023-01-05,pending,1075.49,13,170,225.85,1331.53,credit_card,same_day,,Nota del cliente: Entregar por la tarde
677,ORD-20241213-00677,299,2024-12-13,delivered,434.73,2,420,91.29,937.33,credit_card,express,,
678,ORD-20231229-00678,237,2023-12-29,cancelled,2086.94,4,360,438.26,2801.72,paypal,pickup,,Nota del cliente: Envolver para regalo
679,ORD-20230817-00679,184,2023-08-17,processing,406.01,10,150,85.26,600.67,debit_card,standard,,
680,ORD-20230621-00680,306,2023-06-21,pending,2792.26,11,450,586.37,3521.48,credit_card,pickup,4,
681,ORD-20251014-00681,133,2025-10-14,shipped,2093.4,18,0,439.61,2156.2,cash_on_delivery,express,3,
682,ORD-20250326-00682,223,2025-03-26,cancelled,2252.5,19,180,473.03,2477.56,debit_card,same_day,,
683,ORD-20230303-00683,332,2023-03-03,pending,6154.28,1,180,1292.4,7565.14,credit_card,standard,,
684,ORD-20241103-00684,236,2024-11-03,delivered,2306.47,3,110,484.36,2831.64,cash_on_delivery,same_day,,
685,ORD-20260313-00685,81,2026-03-13,shipped,3751.68,2,300,787.85,4764.5,debit_card,pickup,,
686,ORD-20240701-00686,309,2024-07-01,shipped,745.38,2,160,156.53,1047,cash_on_delivery,express,,
687,ORD-20250416-00687,271,2025-04-16,shipped,448.18,12,360,94.12,848.52,bank_transfer,pickup,,
688,ORD-20231031-00688,189,2023-10-31,pending,2368.16,9,320,497.31,2972.34,debit_card,express,,
689,ORD-20241003-00689,201,2024-10-03,processing,2431.34,16,380,510.58,2932.91,debit_card,same_day,,
690,ORD-20250415-00690,109,2025-04-15,pending,147.15,6,460,30.9,629.22,cash_on_delivery,express,,
691,ORD-20260306-00691,144,2026-03-06,cancelled,1176.69,5,130,247.1,1494.96,paypal,pickup,10,
692,ORD-20230213-00692,223,2023-02-13,delivered,6203.89,9,380,1302.82,7328.36,cash_on_delivery,standard,7,Nota del cliente: Dejar en portería
693,ORD-20240204-00693,216,2024-02-04,pending,1784.15,15,170,374.67,2061.2,debit_card,express,,
694,ORD-20230504-00694,189,2023-05-04,delivered,1986.84,10,100,417.24,2305.4,debit_card,pickup,,
695,ORD-20240903-00695,186,2024-09-03,cancelled,1686.82,9,20,354.23,1909.24,cash_on_delivery,same_day,,Nota del cliente: Entregar por la tarde
696,ORD-20260111-00696,14,2026-01-11,cancelled,2798.14,7,370,587.61,3559.88,cash_on_delivery,pickup,,
697,ORD-20240430-00697,212,2024-04-30,shipped,896.61,12,50,188.29,1027.31,bank_transfer,express,,
698,ORD-20250422-00698,215,2025-04-22,cancelled,575.01,1,240,120.75,930.01,paypal,same_day,,Nota del cliente: Entregar por la tarde
699,ORD-20240910-00699,117,2024-09-10,pending,3898.54,17,140,818.69,4194.48,bank_transfer,standard,,
700,ORD-20230817-00700,299,2023-08-17,cancelled,1203.1,9,50,252.65,1397.47,bank_transfer,standard,,Nota del cliente: Dejar en portería
701,ORD-20240505-00701,14,2024-05-05,shipped,393.36,2,280,82.61,748.1,paypal,express,,
702,ORD-20251007-00702,205,2025-10-07,pending,5217.21,19,80,1095.61,5401.55,debit_card,standard,9,
703,ORD-20260127-00703,18,2026-01-27,processing,1249.54,2,450,262.4,1936.95,paypal,same_day,,
704,ORD-20231106-00704,314,2023-11-06,processing,3166.12,6,350,664.89,3991.04,bank_transfer,express,8,
705,ORD-20250903-00705,188,2025-09-03,processing,1745.7,5,140,366.6,2165.02,cash_on_delivery,pickup,,
706,ORD-20250326-00706,61,2025-03-26,delivered,3042.31,16,270,638.89,3464.43,paypal,same_day,,
707,ORD-20240202-00707,311,2024-02-02,pending,3037.65,2,440,637.91,4054.81,credit_card,standard,,
708,ORD-20260115-00708,8,2026-01-15,delivered,5680.28,14,260,1192.86,6337.9,credit_card,pickup,1,
709,ORD-20231224-00709,52,2023-12-24,delivered,3488.02,16,410,732.48,4072.42,bank_transfer,standard,6,
710,ORD-20250511-00710,197,2025-05-11,processing,3206.24,18,350,673.31,3652.43,cash_on_delivery,express,,
711,ORD-20241213-00711,275,2024-12-13,cancelled,1813.28,6,110,380.79,2195.27,credit_card,pickup,,
712,ORD-20240113-00712,117,2024-01-13,shipped,37.8,1,360,7.94,405.36,bank_transfer,express,1,
713,ORD-20250910-00713,89,2025-09-10,processing,1683.91,6,110,353.62,2046.5,cash_on_delivery,express,,
714,ORD-20241119-00714,197,2024-11-19,delivered,622.94,9,460,130.82,1157.7,debit_card,standard,,
715,ORD-20260202-00715,228,2026-02-02,pending,3022.06,3,0,634.63,3566.03,debit_card,standard,,Nota del cliente: Dejar en portería
716,ORD-20251027-00716,60,2025-10-27,delivered,3816.45,4,460,801.45,4925.24,debit_card,express,,Nota del cliente: Entregar por la tarde
717,ORD-20230622-00717,248,2023-06-22,delivered,4707.75,11,290,988.63,5468.53,cash_on_delivery,express,,
718,ORD-20231202-00718,223,2023-12-02,processing,616.14,14,50,129.39,709.27,bank_transfer,same_day,,
719,ORD-20241113-00719,105,2024-11-13,pending,4669.1,18,390,980.51,5199.17,credit_card,standard,,
720,ORD-20230613-00720,6,2023-06-13,shipped,3363.26,9,80,706.28,3846.85,cash_on_delivery,standard,,Nota del cliente: Llamar antes
721,ORD-20230817-00721,96,2023-08-17,cancelled,2483.1,16,10,521.45,2617.25,credit_card,same_day,,
722,ORD-20231204-00722,288,2023-12-04,delivered,4798.01,18,0,1007.58,4941.95,paypal,pickup,,
723,ORD-20241122-00723,300,2024-11-22,delivered,2275.3,0,490,477.81,3243.11,debit_card,standard,10,
724,ORD-20250206-00724,194,2025-02-06,processing,3861.35,14,350,810.88,4481.64,paypal,express,3,Nota del cliente: Entregar por la tarde
725,ORD-20260204-00725,49,2026-02-04,delivered,3873.79,20,110,813.5,4022.53,bank_transfer,pickup,,Nota del cliente: Dejar en portería
726,ORD-20240423-00726,55,2024-04-23,pending,1870.53,7,250,392.81,2382.4,credit_card,express,,
